,player_params.player_three.num_mcts_rollouts,player_params.player_three.exploration_weight,__import__,working_dir,_id,player_1_avg_score,player_2_avg_score,player_3_avg_score,time_elapsed
0,50,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/381,381,8.966666666666669,3.0666666666666655,-12.033333333333333,135.3608260154724
0,50,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/382,382,10.053333333333335,-0.766666666666666,-9.286666666666665,136.89841651916504
0,50,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/383,383,-16.093333333333337,0.4866666666666656,15.606666666666666,139.09357500076294
0,50,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/384,384,6.606666666666671,-3.7133333333333307,-2.893333333333333,136.8215310573578
0,100,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/385,385,10.373333333333335,-10.846666666666668,0.47333333333333216,161.3229944705963
0,100,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/386,386,8.093333333333339,-7.946666666666666,-0.1466666666666643,156.0448603630066
0,100,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/387,387,1.2000000000000017,-12.160000000000004,10.959999999999997,154.1327633857727
0,100,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/388,388,8.453333333333333,10.633333333333336,-19.086666666666666,161.04779362678528
0,100,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/389,389,-1.0133333333333328,1.366666666666666,-0.353333333333333,153.25765419006348
0,100,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/390,390,4.619999999999999,9.839999999999998,-14.46,139.3293559551239
0,100,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/391,391,8.753333333333332,2.353333333333333,-11.106666666666666,144.4278690814972
0,200,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/392,392,-4.779999999999999,-7.619999999999999,12.400000000000002,191.5000696182251
0,200,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/393,393,2.9333333333333327,0.7733333333333329,-3.706666666666666,196.64038753509521
0,200,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/394,394,9.66,-9.580000000000002,-0.08000000000000171,198.44439387321472
0,200,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/395,395,4.926666666666668,-15.533333333333333,10.606666666666667,201.86337041854858
0,200,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/396,396,3.959999999999998,-0.5400000000000017,-3.42,200.2252128124237
0,200,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/397,397,-1.2733333333333337,7.786666666666667,-6.513333333333332,202.22980308532715
0,200,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/398,398,-2.953333333333331,2.446666666666673,0.5066666666666685,202.72791242599487
0,400,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/399,399,3.213333333333334,-8.546666666666667,5.333333333333332,285.20190715789795
0,400,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/400,400,0.34,-14.54000000000001,14.199999999999998,289.6341247558594
0,400,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/401,401,-6.34,-11.280000000000003,17.62,291.62175035476685
0,400,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/402,402,-2.6133333333333355,-5.293333333333333,7.906666666666664,301.2728765010834
0,400,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/403,403,-6.606666666666664,-3.246666666666666,9.853333333333333,303.2592759132385
0,400,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/404,404,-10.426666666666668,-11.40666666666667,21.83333333333333,295.54178738594055
0,400,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/405,405,-8.57333333333333,4.546666666666667,4.0266666666666655,301.80115842819214
0,800,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/406,406,0.3066666666666642,-11.573333333333338,11.266666666666667,495.7373743057251
0,800,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/407,407,-13.553333333333335,4.826666666666666,8.726666666666667,471.0760247707367
0,800,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/408,408,-1.5733333333333335,-13.873333333333333,15.446666666666664,489.32335805892944
0,800,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/409,409,-2.346666666666667,-14.826666666666664,17.173333333333332,474.93550658226013
0,800,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/410,410,-8.606666666666666,-9.786666666666667,18.393333333333338,504.39737582206726
0,800,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/411,411,6.3,2.3200000000000003,-8.62,703.5054180622101
0,800,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/412,412,-17.74,5.320000000000002,12.42,613.1967482566833
0,1600,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/413,413,-6.86,2.1200000000000006,4.740000000000001,2044.7112748622894
0,1600,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/414,414,-9.186666666666664,-7.826666666666666,17.013333333333335,1616.426432132721
0,1600,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/415,415,-13.693333333333339,3.0666666666666695,10.626666666666665,1766.9912478923798
0,1600,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/416,416,-3.660000000000001,-15.479999999999995,19.140000000000008,1684.722032546997
0,1600,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/417,417,-13.0,3.0000000000000004,10.000000000000004,1558.8571734428406
0,1600,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/418,418,-8.26666666666667,-5.346666666666665,13.613333333333333,1566.4127552509308
0,1600,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/419,419,-4.746666666666664,-8.446666666666664,13.19333333333333,1300.810988664627
0,50,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/420,420,6.7200000000000015,-1.8400000000000007,-4.88,134.5535433292389
0,50,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/421,421,-3.973333333333338,0.026666666666667352,3.946666666666667,134.42720460891724
0,50,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/422,422,4.273333333333335,8.65333333333333,-12.92666666666667,159.4476363658905
0,50,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/423,423,6.793333333333334,-6.486666666666668,-0.3066666666666657,119.15968179702759
0,50,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/424,424,9.660000000000002,-0.8600000000000005,-8.8,142.03690814971924
0,50,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/425,425,8.879999999999999,-2.2000000000000024,-6.679999999999998,145.54185461997986
0,50,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/426,426,-0.9533333333333335,-2.5533333333333332,3.5066666666666686,138.04967594146729
0,100,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/427,427,-3.859999999999999,-1.2400000000000002,5.099999999999997,163.79154920578003
0,100,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/428,428,1.166666666666667,1.4066666666666665,-2.573333333333332,159.12961959838867
0,100,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/429,429,-18.026666666666664,12.333333333333337,5.6933333333333325,166.49589681625366
0,100,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/430,430,1.2733333333333325,-3.8266666666666667,2.553333333333334,165.56390762329102
0,100,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/431,431,5.206666666666669,-4.133333333333334,-1.0733333333333328,174.6933491230011
0,100,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/432,432,4.320000000000002,-2.2399999999999975,-2.079999999999998,167.38165521621704
0,100,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/433,433,-30.373333333333346,15.386666666666677,14.986666666666672,161.92689108848572
0,200,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/434,434,4.8866666666666685,-12.253333333333337,7.366666666666667,209.6882152557373
0,200,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/435,435,3.12,-11.6,8.479999999999997,210.00115275382996
0,200,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/436,436,0.8400000000000004,-1.6199999999999988,0.7800000000000016,212.27545833587646
0,200,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/437,437,10.86,-23.140000000000004,12.280000000000003,208.9559633731842
0,200,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/438,438,2.58,-16.740000000000006,14.16,208.9617738723755
0,200,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/439,439,-0.1,5.6,-5.499999999999997,215.0854675769806
0,200,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/440,440,-8.299999999999999,0.040000000000000854,8.260000000000002,215.46313285827637
0,400,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/441,441,0.12666666666666557,-11.933333333333332,11.80666666666667,281.53939056396484
0,400,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/442,442,4.899999999999997,-21.719999999999995,16.820000000000004,288.1817111968994
0,400,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/443,443,-3.32,-5.1000000000000005,8.420000000000002,301.1716651916504
0,400,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/444,444,10.746666666666668,-5.893333333333333,-4.853333333333331,310.0768756866455
0,400,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/445,445,-22.6,5.16,17.439999999999994,320.4256467819214
0,400,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/446,446,-13.69333333333333,-0.6733333333333317,14.366666666666672,290.5215644836426
0,400,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/447,447,-6.413333333333334,2.2866666666666684,4.126666666666666,324.07525658607483
0,800,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/448,448,-0.5066666666666663,-3.726666666666667,4.233333333333333,508.62587881088257
0,800,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/449,449,-29.82,11.979999999999997,17.839999999999996,503.1290555000305
0,800,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/450,450,-5.406666666666664,-13.526666666666669,18.933333333333326,536.3168022632599
0,800,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/451,451,-8.18,-9.36,17.54,535.5568444728851
0,800,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/452,452,-2.533333333333332,-12.77333333333333,15.306666666666667,519.0904865264893
0,800,10.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/453,453,-1.0066666666666673,-14.42666666666667,15.433333333333326,1095.6594927310944
0,800,20.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/454,454,-6.806666666666667,2.273333333333333,4.533333333333334,738.4041619300842
0,1600,0.2,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/455,455,-0.2400000000000017,-8.64,8.879999999999999,1394.149729013443
0,1600,0.5,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/456,456,-12.906666666666668,-13.426666666666666,26.33333333333334,1444.2978014945984
0,1600,1.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/457,457,-10.899999999999999,-12.539999999999997,23.439999999999994,1336.7066996097565
0,1600,2.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/458,458,-4.226666666666666,-10.506666666666666,14.733333333333334,1365.580204963684
0,1600,5.0,configs/tournaments/basic.yaml,/is/cluster/work/mrolinek/experiments/alpha_skat/evals/MCTS_params2/working_directories/459,459,8.546666666666663,-22.313333333333325,13.766666666666666,1324.067002773285
